47,49,30,6,0,2,15,20,23,33,45,18,31,13,36,10,12,40,25,24,4,44,46,26,27,7,37,48,35,8,14,29,5,22,41,19,17,43,1,32,3,34,21,42,11,16,39,9,38,28
46,25,3,31,45,47,17,27,48,22,33,6,28,32,36,7,15,30,24,34,41,23,4,43,39,0,16,9,14,49,12,20,10,18,29,44,37,2,35,40,21,19,5,13,1,8,42,38,26,11
48,33,20,41,5,17,47,31,39,21,29,7,13,12,36,18,22,46,35,30,34,37,49,42,45,6,14,25,0,10,23,27,40,2,16,43,24,19,1,3,44,4,11,32,28,8,38,15,26,9
15,32,1,0,24,22,43,4,18,40,45,2,21,14,33,36,13,25,26,11,35,7,20,29,3,48,46,49,38,16,23,39,31,9,42,8,27,19,17,44,34,12,47,30,41,10,6,28,5,37
21,4,24,0,34,49,41,2,46,47,22,33,17,29,14,18,36,39,19,44,20,37,11,25,9,32,38,30,35,23,6,10,42,8,13,26,1,12,48,5,28,31,27,16,45,7,40,43,3,15
9,37,44,43,5,16,39,49,15,25,17,34,3,18,11,33,0,35,2,14,24,7,48,1,38,23,13,26,27,41,12,10,6,20,28,42,47,4,29,19,45,30,22,8,21,31,32,36,40,46
3,34,31,49,38,8,2,41,26,11,24,9,20,18,4,46,14,21,44,5,0,36,6,35,47,19,28,45,25,30,48,1,33,40,37,27,10,39,42,16,43,12,17,29,13,7,23,32,22,15
45,17,21,36,14,32,0,39,9,44,18,19,16,48,30,15,41,3,42,2,20,28,5,40,46,23,33,6,31,12,43,47,38,25,8,4,29,37,10,26,24,34,13,1,35,49,27,11,7,22
10,2,27,47,24,39,30,9,22,4,1,0,18,45,33,5,36,20,25,13,41,21,43,28,35,3,34,7,16,31,49,12,11,40,32,15,38,14,17,26,42,8,46,44,19,48,29,37,6,23
31,27,3,22,20,28,37,18,46,23,25,15,40,43,48,35,49,45,30,39,5,0,44,8,7,41,42,2,4,13,24,1,32,29,6,14,19,10,36,33,12,9,21,26,38,34,17,47,16,11
40,26,37,42,10,35,2,16,39,38,5,27,31,48,21,46,18,20,30,13,1,9,4,12,36,3,34,45,15,33,8,0,47,29,24,23,28,25,41,32,44,19,22,17,7,49,6,14,43,11
11,14,16,9,17,36,42,3,13,39,7,1,29,19,35,8,46,41,6,33,22,26,37,4,30,34,40,43,49,23,0,45,21,10,25,12,18,27,15,48,47,28,31,44,38,20,2,5,24,32
11,25,48,32,4,49,43,19,22,44,6,0,47,13,37,33,29,15,45,23,12,26,5,46,36,24,18,3,42,28,38,21,7,16,17,27,14,35,39,40,8,2,20,9,1,31,30,34,10,41
22,3,33,41,40,30,13,35,20,16,32,38,15,21,5,47,0,46,25,10,48,28,49,8,7,36,4,6,27,14,1,37,19,43,12,11,26,42,45,2,23,18,44,31,29,9,34,39,17,24
24,11,43,38,7,4,45,13,1,28,49,30,23,17,22,27,9,33,14,44,20,48,8,16,47,5,41,18,25,36,12,39,32,37,10,46,21,15,19,6,29,42,31,3,0,26,40,34,35,2
43,25,44,34,26,39,20,5,15,3,41,13,45,17,24,14,31,11,37,42,8,22,29,4,19,33,38,12,2,16,47,35,30,21,18,32,1,9,7,40,36,10,27,0,6,23,46,28,48,49
16,8,31,27,34,14,44,22,25,5,47,28,37,18,7,41,1,21,11,32,17,35,10,29,15,40,9,33,43,19,45,12,23,26,6,3,30,36,0,20,38,46,48,24,49,4,13,39,42,2
2,36,14,45,34,9,24,40,18,41,35,49,48,27,28,11,26,8,42,43,46,17,12,25,29,20,4,0,39,15,47,7,19,6,23,30,32,33,31,22,1,37,5,38,10,13,3,44,21,16
