48,21,47,36,31,11,22,12,16,14,6,45,49,39,35,23,42,4,28,43,30,46,8,25,18,32,34,17,2,1,33,5,0,38,7,20,29,3,41,15,19,9,10,27,13,40,44,26,24,37
43,5,39,15,46,22,6,10,30,32,27,19,48,26,13,7,35,12,8,28,16,37,40,4,0,45,31,11,24,21,20,49,38,17,44,42,36,2,29,18,3,34,1,41,23,9,25,47,33,14
15,38,30,49,37,8,14,35,43,48,29,9,31,0,7,16,10,4,46,3,1,26,11,5,47,27,42,6,20,2,22,34,40,36,19,33,28,25,39,13,21,23,12,32,18,41,24,44,17,45
42,48,7,9,17,26,46,49,41,20,43,45,44,10,37,19,4,31,47,29,24,0,5,16,15,12,6,34,18,22,23,36,30,32,27,1,11,38,25,40,13,35,28,14,8,3,21,33,39,2
19,42,24,18,13,30,11,33,49,22,25,39,0,15,10,5,21,32,2,17,29,35,43,16,7,44,38,46,37,28,45,27,47,20,40,26,36,12,31,1,6,34,8,48,9,14,23,41,3,4
23,36,48,19,25,39,13,45,37,38,27,44,24,47,31,6,32,16,0,29,41,11,18,4,46,49,3,20,1,15,34,33,14,26,10,22,35,7,42,43,8,12,28,5,40,21,17,9,30,2
26,2,45,33,22,3,24,14,35,17,49,30,39,40,21,7,42,28,32,9,23,18,37,38,41,25,15,34,13,11,36,27,19,29,12,1,16,44,31,5,10,0,43,20,48,8,47,6,46,4
30,42,45,28,0,27,38,7,9,10,8,41,47,6,18,5,12,22,21,36,24,16,46,37,43,48,26,33,49,44,14,39,1,2,19,34,13,11,32,35,17,3,40,15,4,29,25,31,20,23
13,35,36,44,34,9,27,22,23,20,47,3,38,40,42,0,6,43,30,45,16,14,4,41,7,32,17,2,37,5,24,8,26,11,46,49,21,15,29,31,12,19,10,39,48,1,28,33,25,18
23,1,26,8,29,40,37,11,4,28,39,41,34,32,21,10,15,47,48,13,6,9,30,43,27,0,3,24,42,44,7,14,17,2,20,19,12,18,31,49,35,5,45,36,16,38,25,33,22,46
35,3,6,41,1,7,49,44,46,20,5,38,26,13,16,17,30,23,28,15,21,14,45,33,11,27,37,4,47,32,25,8,18,2,19,40,12,31,24,29,48,43,9,36,10,39,34,0,22,42
28,25,34,18,6,3,40,36,21,16,11,47,32,48,10,35,4,29,8,23,1,19,41,17,27,26,42,14,20,31,22,30,9,7,12,0,15,37,33,45,39,2,5,13,43,44,49,24,38,46
48,2,43,7,0,32,42,19,20,29,13,31,39,14,5,27,10,22,44,21,9,40,26,36,11,30,6,3,24,28,37,8,47,49,35,16,15,46,4,25,45,1,12,38,23,18,41,33,34,17
35,31,39,25,18,38,0,11,30,29,10,3,41,5,24,46,2,45,15,40,8,19,23,47,9,21,43,4,20,33,48,28,49,42,34,37,44,27,16,32,1,13,7,14,22,17,6,26,12,36
35,36,26,22,10,24,6,33,3,47,25,17,27,46,12,21,5,44,39,20,49,4,1,45,34,23,2,30,16,31,43,14,42,41,48,40,8,32,37,0,19,28,18,38,9,7,11,15,13,29
46,29,19,14,9,8,10,31,0,24,47,43,36,1,2,4,7,21,48,12,20,13,27,40,3,34,32,15,30,42,26,22,35,38,44,37,45,6,33,28,17,39,49,5,25,41,11,18,23,16
14,1,49,24,29,39,10,0,21,15,47,32,31,33,2,43,41,28,26,34,9,44,42,40,16,5,8,23,25,30,19,11,22,46,4,48,3,27,20,17,37,35,45,6,36,38,7,18,12,13
28,6,37,10,18,42,30,36,5,4,7,33,23,44,34,12,11,21,48,2,26,32,14,22,35,27,45,16,24,25,39,20,47,31,41,1,17,8,40,29,15,38,13,9,43,19,0,49,46,3
24,8,6,20,45,17,25,27,22,21,3,36,15,16,44,42,10,4,26,31,49,41,29,48,12,28,1,30,5,37,33,0,39,2,35,9,38,46,23,47,32,34,7,11,18,43,19,13,14,40
22,40,12,5,11,20,17,9,14,34,30,3,32,33,1,24,25,41,37,8,4,2,26,28,42,44,10,6,29,15,0,23,21,45,31,39,16,19,47,36,18,49,7,46,43,48,35,13,27,38
18,35,47,30,32,17,11,20,21,19,49,46,33,37,9,44,25,31,34,8,36,7,48,4,15,14,42,38,22,2,13,5,39,10,1,29,12,28,43,0,24,6,27,3,40,26,23,16,45,41
7,22,29,31,43,5,19,23,2,37,32,8,40,39,11,33,36,1,21,25,4,3,0,27,16,17,46,9,41,24,26,45,47,48,6,44,34,18,13,10,20,42,14,28,38,30,15,35,49,12
3,41,34,40,47,4,12,5,7,17,6,29,24,35,31,22,44,39,37,28,14,42,49,30,38,13,36,25,46,33,15,48,9,0,10,45,18,26,27,11,20,43,23,8,21,1,19,32,2,16
8,39,11,5,44,0,36,29,45,15,12,31,1,19,22,23,33,20,34,26,6,38,40,27,7,25,37,21,43,49,46,10,17,3,9,42,41,2,16,18,47,35,4,14,32,24,28,48,30,13
5,33,23,42,2,9,40,39,3,35,48,10,49,0,34,8,46,28,38,37,22,45,43,41,6,15,30,4,44,29,19,7,18,16,20,17,27,32,25,1,12,14,47,36,24,31,11,26,13,21
49,47,3,13,12,39,40,9,25,8,22,17,4,10,26,32,6,5,28,15,21,45,16,27,18,0,37,48,35,44,23,24,33,43,42,20,2,14,30,19,38,11,31,41,29,46,1,34,36,7
48,34,33,4,42,31,37,14,5,35,8,13,46,39,36,38,0,23,6,2,3,7,24,12,28,10,15,22,30,26,27,11,19,49,32,44,20,9,1,45,17,40,21,41,43,25,29,16,18,47
41,0,39,30,45,49,42,13,28,40,33,46,17,37,6,5,20,43,36,31,24,4,14,21,3,10,35,18,19,32,47,44,15,34,2,22,9,23,25,38,48,8,7,1,12,27,26,16,29,11
16,8,12,26,42,38,17,20,40,29,22,47,45,30,34,14,13,44,18,5,32,48,39,43,23,9,2,11,25,49,21,33,10,46,35,0,3,31,7,1,27,15,6,19,37,24,28,36,4,41
30,12,45,2,43,24,36,6,40,49,35,15,21,32,33,34,22,3,46,1,20,0,4,13,11,14,9,19,26,28,29,44,38,17,47,23,41,7,37,25,18,31,42,39,16,10,5,27,48,8
23,6,49,36,45,2,24,30,9,39,4,44,16,1,3,15,40,29,5,22,7,8,10,41,48,43,32,11,12,18,31,42,25,13,21,27,33,38,26,37,47,35,20,14,19,34,28,17,0,46
4,20,32,45,36,34,31,40,1,25,26,42,49,19,10,14,18,15,7,29,41,38,2,46,35,8,30,24,23,22,16,0,6,11,21,43,33,37,48,28,17,47,5,9,39,44,27,12,13,3
45,8,33,31,19,27,15,17,46,49,38,21,43,35,48,47,28,37,12,5,40,25,32,39,13,41,44,34,30,20,4,1,7,24,42,22,9,10,16,3,2,29,18,36,26,11,6,14,23,0
4,8,13,47,45,22,31,26,19,15,35,27,3,2,11,14,16,33,41,18,7,24,21,49,28,0,10,36,40,5,46,25,20,43,37,30,34,44,32,17,6,23,38,48,12,39,29,42,9,1
17,48,11,28,45,44,16,32,42,35,18,39,41,8,21,30,12,7,38,0,49,25,23,2,10,14,9,40,26,20,34,29,1,5,43,3,4,33,22,15,13,37,19,47,46,6,24,36,27,31
24,27,1,21,6,34,47,36,26,3,42,13,40,17,44,22,7,2,33,14,45,16,38,8,11,35,46,9,28,23,49,37,4,43,12,48,5,0,39,41,31,10,32,18,25,30,15,29,19,20
24,39,16,4,34,7,5,20,3,41,40,29,6,2,37,0,21,17,1,49,48,46,35,43,27,23,32,36,11,25,22,30,10,45,38,42,12,14,44,26,19,15,18,31,13,33,47,9,8,28
19,8,29,1,42,31,13,15,10,28,34,32,18,22,25,37,0,38,7,39,20,47,24,35,5,40,6,14,21,3,11,45,27,49,9,26,48,2,12,4,30,41,36,44,33,23,43,16,46,17
26,19,27,32,14,6,2,3,39,30,8,36,0,44,34,12,37,9,47,43,4,15,35,46,23,1,49,20,10,41,45,25,40,18,21,48,17,24,11,42,29,28,33,7,5,13,22,38,31,16
0,5,23,25,42,32,26,1,43,3,44,49,33,15,13,48,39,36,22,31,10,38,8,6,30,7,34,18,37,4,40,20,2,14,28,9,17,29,19,12,16,27,46,35,47,41,45,21,24,11
15,32,7,5,6,9,2,28,20,26,41,45,38,29,24,44,4,17,14,22,40,33,39,25,11,23,47,1,37,48,35,31,18,27,0,10,49,13,36,8,21,46,43,3,16,12,19,30,42,34
24,35,0,15,42,25,28,40,5,21,37,6,33,36,43,29,16,18,19,22,27,26,30,34,45,4,9,2,11,14,48,3,31,13,49,44,10,41,12,17,1,46,23,7,47,8,38,32,20,39
5,34,39,33,32,36,3,30,9,31,14,45,47,17,4,23,18,19,24,12,2,38,8,48,29,0,42,28,6,13,46,43,21,15,27,11,35,16,26,25,44,10,22,20,49,7,37,1,40,41
34,39,41,7,26,14,22,24,3,46,31,29,1,47,17,12,37,21,45,5,40,20,18,42,35,27,9,48,13,6,15,28,11,36,19,43,25,0,16,33,44,4,2,23,49,8,32,10,38,30
31,46,22,10,33,26,3,16,17,13,45,43,27,34,8,14,37,0,42,4,36,49,47,6,44,38,15,11,32,40,5,7,41,23,2,19,20,39,9,25,12,30,18,24,1,21,29,35,48,28
19,12,43,42,4,1,33,49,13,34,28,25,46,18,35,11,44,30,45,22,14,9,10,36,39,38,2,31,16,15,8,47,20,6,5,27,32,0,40,23,21,41,24,7,17,37,3,48,26,29
23,21,19,43,49,39,22,14,9,0,27,6,25,13,38,47,31,3,34,15,16,44,1,48,18,37,12,5,24,45,35,36,4,17,7,42,10,29,40,28,32,33,20,41,30,8,2,26,11,46
14,21,23,16,49,36,9,33,47,5,32,37,20,6,46,11,27,39,38,8,34,45,42,18,3,2,24,30,43,44,26,22,0,1,40,13,12,7,31,29,19,4,10,48,25,35,17,15,28,41
34,13,17,4,39,18,35,3,20,23,36,6,44,9,12,43,5,0,15,2,14,45,41,38,28,48,32,1,40,46,31,26,21,19,22,47,24,49,42,16,30,7,37,27,33,8,29,10,25,11
22,41,6,5,23,17,34,24,37,21,29,3,15,45,38,18,1,11,40,49,13,48,26,44,30,19,47,10,20,4,7,39,42,28,8,14,16,31,9,0,35,12,46,36,33,2,25,27,43,32
10,7,4,24,44,6,34,19,38,40,25,14,0,17,33,26,32,13,35,15,49,9,29,42,16,18,30,39,8,21,2,20,37,11,48,12,46,43,5,28,41,47,1,27,31,23,45,36,22,3
