41,7,1,26,9,35,47,34,20,14,44,16,45,3,43,37,29,31,17,27,21,4,22,40,33,13,39,49,5,11,30,28,36,6,8,23,48,2,32,46,42,24,12,18,19,15,0,25,10,38
9,32,11,3,46,14,45,28,49,33,34,30,41,1,7,43,10,5,18,8,44,21,15,29,25,23,20,37,42,31,27,2,24,38,17,47,12,13,0,48,22,16,39,26,35,40,4,36,19,6
42,22,49,9,34,43,30,25,7,27,31,4,21,20,11,40,45,0,10,26,13,1,48,47,3,46,32,39,35,6,44,14,8,28,5,33,37,19,18,17,16,12,38,2,36,24,41,29,15,23
25,49,4,46,22,28,14,31,0,23,8,17,47,40,32,26,36,43,20,13,21,7,30,9,29,16,10,2,18,34,19,33,37,45,38,3,12,11,48,41,6,44,42,1,24,27,39,35,15,5
15,13,29,44,45,49,5,23,3,24,35,26,31,18,36,17,27,0,37,11,1,43,38,30,14,16,39,8,10,42,2,47,34,25,21,28,9,6,12,4,32,48,33,7,22,40,41,19,20,46
26,33,19,12,6,10,39,46,38,45,37,32,28,36,17,4,35,47,25,30,13,7,8,41,48,27,23,49,1,43,44,15,42,21,24,22,31,18,3,20,40,9,29,0,11,14,16,2,34,5
45,40,10,31,9,19,1,23,4,35,20,28,5,22,43,42,36,8,37,21,0,38,16,34,24,44,18,33,2,26,46,7,25,30,6,48,32,13,41,14,27,3,11,29,47,12,39,15,17,49
47,43,6,2,35,31,44,17,33,4,39,28,13,1,27,10,3,24,42,26,5,7,41,46,29,12,32,38,34,37,16,8,25,9,14,36,11,21,45,48,49,22,23,20,19,0,40,15,30,18
21,12,45,4,38,3,36,20,19,17,35,8,13,7,6,27,15,48,0,11,49,18,28,1,46,10,33,2,39,41,24,43,37,40,14,25,31,30,32,5,44,42,16,22,9,34,26,47,29,23
40,42,35,12,38,48,28,18,3,10,49,6,39,11,30,34,37,16,32,36,13,19,26,4,1,43,5,15,25,17,29,20,24,31,23,22,41,14,2,33,44,27,45,47,46,7,8,0,9,21
17,43,42,2,27,0,48,39,44,5,38,25,15,21,37,7,20,4,47,24,13,19,45,12,40,29,9,33,3,28,8,26,35,36,41,10,11,16,23,1,14,32,31,22,30,49,46,6,18,34
43,20,4,12,46,39,42,16,44,1,0,8,40,6,17,9,26,13,48,33,45,36,10,38,3,14,11,47,2,49,27,22,25,28,31,32,35,29,24,18,41,37,7,21,23,15,19,5,34,30
33,32,17,11,34,39,43,47,18,41,27,29,9,20,46,1,30,26,3,21,12,49,5,2,45,6,7,10,15,0,24,37,13,22,19,44,40,31,23,42,8,35,36,14,25,38,48,4,28,16
29,4,8,6,43,42,23,31,1,36,33,3,41,0,40,14,25,13,22,48,35,27,32,10,24,30,44,49,28,20,38,12,26,45,39,5,47,21,19,34,7,18,15,46,9,17,2,16,37,11
39,38,2,42,47,21,41,35,0,33,27,44,23,43,19,17,31,24,3,37,18,32,7,30,10,29,40,34,16,36,45,15,5,25,26,4,46,48,28,12,14,9,20,1,6,49,22,8,11,13
26,2,10,42,49,38,43,29,35,45,7,41,16,11,0,1,25,4,24,37,46,15,18,17,32,33,5,34,23,20,13,36,40,9,12,3,8,39,47,31,27,48,21,19,6,28,22,44,14,30
45,37,8,47,10,49,5,43,0,18,17,23,4,20,33,24,36,16,40,29,31,2,26,27,7,3,15,30,28,9,32,12,19,38,14,35,39,13,48,42,1,46,21,34,44,22,6,25,41,11
40,24,33,5,30,42,36,22,21,13,48,28,35,6,10,27,29,1,26,31,8,3,9,37,32,4,14,38,41,47,25,19,44,7,17,46,0,11,18,12,39,2,34,43,15,23,49,20,45,16
13,12,27,14,24,41,30,8,38,44,22,33,42,16,29,9,10,31,7,4,11,25,47,48,43,19,34,17,32,18,0,23,6,36,40,37,49,46,5,35,28,26,39,2,20,21,15,3,1,45
28,21,38,34,0,39,40,16,18,29,3,5,4,41,48,36,22,30,45,13,47,33,24,7,49,2,14,20,11,42,27,43,26,25,44,10,9,17,12,46,19,37,32,1,23,6,15,8,35,31
