16,36,38,29,28,32,7,19,14,49,41,37,18,44,15,17,34,43,30,21,22,12,42,46,11,45,4,25,20,31,27,3,39,6,13,9,2,8,5,26,48,1,35,40,0,47,24,23,10,33
40,44,14,3,38,23,9,37,29,49,27,33,41,21,46,25,36,13,42,15,16,4,39,20,5,32,7,19,28,2,10,0,45,47,17,30,6,8,12,34,1,26,18,43,31,11,35,48,24,22
44,41,46,3,32,19,4,6,48,23,9,33,30,7,13,5,26,40,25,42,38,31,29,28,45,21,11,22,35,1,20,43,2,12,16,47,39,49,37,17,0,36,8,34,15,27,10,18,14,24
41,7,38,45,19,28,18,25,16,43,3,6,2,20,12,40,15,47,26,35,22,46,1,31,34,44,36,49,48,24,37,30,17,39,32,0,13,8,33,14,27,4,10,21,23,5,42,9,11,29
47,45,10,8,15,41,48,5,21,36,49,22,16,3,4,29,25,40,44,13,12,46,14,31,38,23,11,43,20,19,9,39,18,6,17,32,30,28,1,35,0,34,24,42,26,7,33,2,37,27
42,0,22,23,43,26,20,39,38,15,6,47,16,33,29,17,5,34,7,10,25,18,12,48,46,31,27,1,3,30,40,11,21,14,8,13,37,24,32,36,49,28,41,2,45,44,9,35,19,4
20,21,32,12,23,25,37,19,36,29,48,31,46,2,14,35,22,49,8,27,10,15,28,34,16,45,43,41,4,5,42,13,9,3,33,47,6,24,0,40,26,38,7,39,18,30,17,1,11,44
15,18,43,4,28,45,11,27,19,8,33,46,0,29,10,44,14,12,2,16,32,26,9,6,47,7,36,23,49,25,35,5,48,1,42,30,17,41,21,38,40,13,39,31,3,20,34,22,37,24
38,48,35,47,4,24,30,3,22,7,26,9,33,40,6,41,10,17,14,5,36,28,49,44,16,0,11,2,8,45,32,42,15,20,21,19,1,39,46,29,13,18,31,25,12,34,37,27,23,43
10,18,47,9,0,42,2,12,34,29,45,13,5,33,26,25,16,41,8,28,24,38,1,48,4,15,3,43,37,39,32,46,21,22,20,6,7,35,19,36,44,31,40,27,14,23,11,49,30,17
6,36,0,10,33,28,25,8,5,9,49,31,37,1,24,30,44,41,27,45,42,38,15,22,48,17,13,47,20,12,23,11,46,26,35,3,40,2,19,32,16,39,21,14,7,43,34,18,29,4
23,20,19,26,0,8,17,30,37,34,1,36,47,12,45,24,33,31,18,5,2,9,32,39,4,40,3,42,28,14,27,11,16,6,13,22,7,35,29,49,21,41,15,48,10,25,43,46,44,38
2,9,10,0,26,29,11,3,21,49,14,27,19,31,23,22,33,48,16,6,30,4,15,46,39,13,25,8,45,36,5,24,44,32,47,17,28,1,43,12,40,7,41,35,34,20,42,38,37,18
37,22,3,43,48,5,13,34,14,20,6,4,26,46,39,35,32,33,9,17,21,42,1,47,10,44,12,41,11,16,19,49,38,2,0,27,40,24,18,8,15,30,45,31,7,29,36,25,23,28
29,8,21,18,3,4,24,11,10,1,12,42,27,44,37,46,14,43,23,19,28,31,45,15,5,9,26,6,7,16,13,38,30,40,25,20,33,0,34,48,49,39,32,47,35,17,36,2,41,22
10,19,33,45,2,44,16,49,13,1,8,18,41,39,29,9,20,5,23,14,43,47,32,15,26,34,40,46,36,28,4,24,42,48,7,3,12,37,6,22,21,27,38,17,0,31,35,30,25,11
6,42,46,22,47,4,28,25,18,9,0,39,44,41,31,36,35,49,10,38,15,24,45,34,19,14,1,20,43,17,11,16,3,33,48,7,8,29,26,21,27,2,32,23,5,37,13,40,12,30
4,15,24,32,6,41,29,40,31,25,20,48,22,8,1,36,45,12,42,43,37,27,7,38,39,18,14,16,44,11,30,2,28,9,10,46,0,33,26,47,49,19,13,3,34,23,17,21,5,35
23,22,5,26,37,25,49,48,1,36,8,33,3,14,11,21,12,13,31,27,47,2,17,10,30,44,38,4,45,34,35,41,28,29,46,40,19,7,9,42,6,32,15,20,39,0,18,24,16,43
15,28,3,39,29,6,8,30,26,46,4,14,19,13,41,0,9,10,38,36,16,44,17,35,12,37,49,2,27,34,7,20,18,43,24,47,31,25,22,42,23,48,21,40,11,5,33,1,45,32
26,9,41,12,16,8,18,30,47,5,22,49,23,31,37,19,10,28,35,1,11,15,17,40,43,2,48,34,32,38,46,3,14,29,6,36,39,0,21,45,4,44,24,33,25,7,27,20,13,42
20,24,0,35,41,29,5,4,14,25,49,23,28,3,19,9,40,2,10,30,8,12,38,15,21,31,43,1,34,7,33,44,42,16,22,46,11,45,39,47,36,18,27,17,48,6,37,32,26,13
8,0,48,49,16,36,10,34,18,27,13,4,43,3,6,12,38,35,45,39,42,14,11,31,9,7,30,32,1,47,2,46,5,19,28,20,41,25,15,17,40,26,22,29,24,23,33,44,21,37
42,39,46,1,32,25,3,38,26,10,41,15,43,6,11,9,29,27,19,28,2,23,5,16,21,49,8,4,12,0,45,35,31,7,48,47,24,20,18,36,34,30,40,37,44,14,33,22,17,13
7,34,48,8,5,25,18,10,47,41,11,36,44,2,39,40,30,33,9,20,0,45,49,29,16,32,17,19,43,42,38,6,31,46,35,27,22,37,26,4,13,23,14,12,28,15,3,24,1,21
40,38,8,33,10,25,45,36,27,12,35,11,44,18,23,47,34,5,14,13,22,26,28,49,41,46,43,2,4,3,48,9,15,0,37,1,7,24,16,29,30,21,42,6,20,39,31,32,19,17
5,37,20,33,43,7,18,14,1,29,28,32,38,12,31,4,3,9,2,23,22,17,39,6,15,10,16,26,42,44,30,36,21,25,35,8,46,13,24,19,11,27,48,47,34,41,45,0,49,40
8,40,5,47,32,23,31,22,36,35,41,16,48,38,42,18,19,21,10,46,3,11,34,0,39,12,4,30,15,26,14,29,9,2,33,6,24,43,27,44,37,49,17,13,45,28,7,20,1,25
35,12,27,0,32,20,40,13,2,4,22,34,26,25,11,15,28,10,36,8,1,6,49,18,29,3,38,24,7,21,17,45,44,39,9,41,19,5,43,47,23,30,37,46,42,31,48,33,16,14
21,26,3,40,49,7,18,44,10,32,45,39,25,46,4,11,24,27,13,31,2,1,23,29,5,20,38,17,14,33,16,9,28,0,42,30,48,22,43,19,15,8,6,37,36,34,41,35,12,47
36,4,11,1,2,46,10,27,30,25,5,31,39,34,16,41,9,48,26,6,32,24,15,40,18,28,20,12,8,47,21,17,22,38,13,14,42,35,37,29,43,49,23,0,7,33,44,3,19,45
9,15,0,36,26,43,2,25,37,18,47,3,7,29,17,41,34,5,16,44,11,35,33,39,13,32,10,30,14,27,1,21,49,22,20,42,31,46,45,8,4,23,19,40,38,28,6,48,24,12
38,7,48,4,28,45,6,3,14,21,17,27,8,20,37,24,34,23,30,25,1,5,33,0,39,36,18,26,22,41,32,35,40,46,44,43,31,13,12,10,15,49,9,47,19,2,16,29,42,11
35,2,3,24,4,36,30,32,44,42,46,14,48,45,8,26,7,38,33,27,25,15,22,20,49,13,11,40,19,5,23,47,37,10,43,41,34,1,0,12,16,39,29,17,6,9,31,21,28,18
4,21,17,34,9,40,13,42,31,19,6,18,2,49,32,5,23,44,46,27,3,29,39,1,25,24,45,48,16,15,36,33,47,35,20,30,8,41,10,12,0,22,43,37,11,26,38,14,7,28
45,41,48,4,17,3,2,8,39,23,10,28,37,27,30,9,46,29,42,38,11,19,13,7,1,21,22,24,15,0,6,18,43,26,44,32,25,47,5,20,14,36,12,34,33,40,16,49,35,31
0,27,10,25,29,44,21,30,8,13,19,9,49,38,12,33,47,48,31,28,4,14,40,1,18,7,16,45,41,46,26,42,6,39,3,34,11,36,2,5,23,20,24,15,35,22,32,37,43,17
48,11,8,42,2,35,26,29,3,20,23,31,40,5,1,14,25,36,15,30,47,39,6,37,45,19,33,13,10,4,7,34,43,46,41,17,18,27,28,38,9,49,12,16,22,32,44,24,21,0
8,44,42,5,14,22,4,48,29,13,7,45,18,9,12,25,11,15,27,43,17,46,34,2,49,6,20,10,28,19,41,16,39,33,40,31,30,21,36,1,37,3,32,38,26,35,23,47,24,0
22,37,49,11,8,23,36,5,40,43,6,12,44,0,13,48,9,15,29,24,2,10,33,30,34,25,19,46,20,3,39,31,18,28,27,42,45,4,47,38,26,17,7,32,41,16,21,35,14,1
10,35,12,3,48,11,6,23,31,20,28,1,13,41,21,45,32,26,15,5,44,38,0,18,29,40,27,49,9,43,2,22,34,46,7,33,30,42,24,16,14,25,37,39,47,4,19,17,36,8
17,18,35,7,40,38,34,16,14,10,3,5,48,12,37,44,23,6,25,15,46,20,4,13,0,1,21,31,22,27,32,11,47,39,8,33,2,9,49,45,28,30,24,29,36,42,41,26,19,43
8,27,26,46,42,34,7,17,28,5,13,18,9,49,11,38,30,14,24,19,1,29,40,33,31,10,21,20,22,44,23,37,43,35,36,3,48,25,32,0,2,16,6,15,47,41,4,45,39,12
